UNITID,CNTLAFFI,SLO6,DISTNCED,TUITVARY,ROOM,BOARD
240213,3,0,2,2,2,3
240268,1,1,2,1,1,2
240277,1,1,2,1,1,2
240329,1,1,2,1,1,2
240338,4,1,2,2,1,2
240365,1,1,2,1,1,2
240374,1,1,2,1,1,2
240392,3,0,2,2,2,3
240417,1,1,2,1,1,2
240426,1,1,2,1,1,2
240435,1,-2,-2,-2,-2,-2
240444,1,1,2,1,1,2
240453,1,1,2,1,1,2
240462,1,1,2,1,1,2
240471,1,1,2,1,1,2
240480,1,1,2,1,1,2
240505,1,0,2,1,1,2
240514,1,0,2,1,1,2
240596,1,0,2,1,1,2
240620,1,0,2,1,1,1
240657,1,0,2,1,1,2
240666,1,0,2,1,1,1
240693,1,0,2,1,1,2
240709,2,0,2,-2,2,3
240718,2,0,2,-2,1,3
240727,1,1,2,1,1,1
240736,1,0,2,1,2,3
240745,1,0,2,1,2,3
240754,1,1,2,1,1,1
240790,1,0,2,1,2,3
240879,2,0,2,-2,2,3
240985,2,0,2,-2,2,3
241100,3,0,2,2,2,3
241128,3,0,2,2,2,3
241146,2,0,2,2,2,3
241182,2,0,2,-2,2,3
241191,4,0,2,2,1,2
241216,3,0,2,2,2,3
241225,4,0,2,2,1,3
241304,2,0,2,2,2,3
241331,3,0,2,2,2,3
241377,3,0,2,2,2,3
241386,3,0,2,2,2,3
241395,4,0,2,2,2,3
241410,4,1,2,2,1,3
241517,2,0,2,2,2,3
241614,4,0,2,2,2,3
241720,1,0,2,2,2,3
241739,3,1,2,2,2,3
241766,1,0,2,1,2,3
241793,3,0,2,2,2,3
241836,3,1,2,2,2,3
241906,2,0,2,-2,2,3
241951,1,0,2,1,2,3
242042,1,0,2,2,2,3
242060,3,-2,-2,-2,-2,-2
242112,2,0,2,2,2,3
242121,3,0,2,2,2,3
242130,2,0,2,2,2,3
242149,2,0,2,2,2,3
242413,2,0,2,-2,2,3
242556,1,0,2,2,2,3
242565,1,0,2,2,2,3
242583,1,0,2,2,2,3
242617,3,1,2,2,1,3
242626,3,1,2,2,2,3
242635,3,0,2,2,2,3
242644,3,1,2,2,2,3
242653,3,1,2,2,2,3
242662,3,1,2,2,2,3
242671,3,-2,-2,-2,-2,-2
242680,3,0,2,2,2,3
242699,3,0,2,2,2,3
242705,3,1,2,2,1,3
242723,3,0,2,2,2,3
242750,2,0,2,-2,2,3
242820,2,0,2,-2,2,3
242945,2,0,2,-2,2,3
242954,2,0,2,-2,2,3
242972,2,0,2,2,2,3
243081,2,0,2,1,2,3
243106,1,0,2,1,2,3
243115,1,1,2,2,2,3
243133,1,0,2,2,2,3
243142,1,0,2,2,2,3
243151,1,1,2,1,2,3
243160,1,-2,-2,-2,-2,-2
243179,1,1,2,2,2,3
243188,1,1,2,1,2,3
243197,1,1,2,1,2,3
243203,1,0,2,1,2,3
243212,1,1,2,1,2,3
243221,1,1,2,2,2,3
243346,3,1,2,2,2,3
243443,4,1,2,2,1,3
243498,4,0,2,2,2,3
243568,3,0,2,1,2,3
243577,3,0,2,2,1,3
243586,4,0,2,2,2,3
243601,3,1,2,2,2,3
243638,1,0,2,2,1,2
243647,1,1,2,1,1,1
243665,1,1,2,1,1,1
243744,3,1,2,2,1,2
243780,1,1,2,1,1,2
243799,1,0,2,-2,2,3
243823,3,0,2,2,2,3
243832,3,1,2,2,2,3
243841,2,0,2,2,2,3
244233,3,0,2,2,2,3
244279,2,0,2,-2,2,3
244437,1,1,2,1,2,3
244446,1,0,2,1,2,3
244613,2,0,2,-2,2,3
245281,2,0,2,-2,2,3
245625,1,0,2,1,2,3
245652,3,0,2,2,1,1
245777,3,0,2,2,1,1
245838,3,0,2,2,2,3
245847,3,0,2,2,2,3
245865,3,0,2,2,2,3
245883,3,1,2,2,2,3
245892,3,0,2,2,2,3
245953,4,0,2,2,1,1
245962,2,0,2,-2,2,3
245980,2,0,2,-2,2,3
245999,1,0,2,-2,2,3
246017,1,0,2,-2,2,3
246035,2,0,2,-2,2,3
246071,1,0,2,-2,2,3
246345,4,0,2,2,2,3
246354,1,1,2,1,2,3
246406,2,0,2,-2,2,3
246415,2,0,2,-2,2,3
246460,2,0,2,-2,2,3
246789,4,0,2,2,2,3
246813,1,0,2,1,2,3
246895,1,0,2,-2,2,3
246974,2,0,2,-2,2,3
247010,2,0,2,-2,2,3
247047,2,0,2,-2,2,3
247065,2,0,2,2,2,3
247083,1,-2,-2,-2,-2,-2
247153,2,0,2,2,2,3
247162,3,0,2,2,2,3
247409,2,0,2,-2,2,3
247603,1,0,2,1,2,3
247649,3,1,2,2,1,1
247737,1,-2,-2,-2,-2,-2
247773,3,0,2,2,1,1
247825,4,0,2,2,2,3
247834,1,0,2,1,1,2
247940,1,1,2,1,2,3
248192,2,0,2,-2,2,3
248527,2,0,2,-2,2,3
248606,1,0,2,-2,2,3
248624,1,0,2,-2,2,3
248633,1,0,2,-2,2,3
248660,2,0,2,-2,2,3
248703,2,0,2,-2,2,3
248925,1,0,2,-2,2,3
248934,2,1,2,2,2,3
249061,2,0,2,-2,2,3
249238,2,0,2,-2,2,3
249566,2,0,2,-2,2,3
249609,2,0,2,2,2,3
250027,2,0,2,2,2,3
250285,2,0,2,2,2,3
250744,2,0,2,2,2,3
250902,2,0,2,-2,2,3
250993,1,0,2,-2,2,3
251260,1,0,2,1,1,1
251312,2,0,2,2,2,3
260336,1,0,2,-2,2,3
260363,1,0,2,-2,2,3
260372,1,0,2,2,2,3
260664,2,0,2,-2,2,3
260691,2,0,2,-2,2,3
260789,2,0,2,2,2,3
260813,2,0,2,2,2,3
260929,2,0,2,-2,2,3
260965,2,0,2,-2,2,3
260992,2,0,2,2,2,3
261436,2,0,2,-2,2,3
261676,2,0,2,-2,2,3
261685,2,0,2,-2,2,3
261719,2,0,2,-2,2,3
261773,1,0,2,-2,2,3
261861,2,0,2,2,2,3
262022,4,0,2,2,2,3
262031,1,1,2,1,2,3
262086,3,0,2,2,2,3
262129,1,1,2,1,1,2
262165,4,0,2,2,1,3
262341,2,0,2,-2,2,3
262369,2,0,2,-2,2,3
262402,2,0,2,-2,2,3
262457,2,0,2,-2,2,3
262466,3,0,2,-2,2,3
362700,3,0,2,-2,2,3
362782,2,0,2,-2,2,3
363013,2,0,2,-2,2,3
363077,2,0,2,-2,2,3
363147,2,0,2,-2,2,3
363165,1,0,2,-2,2,3
363439,2,0,2,2,2,3
363633,1,0,2,1,2,3
363679,2,0,2,-2,2,3
363712,4,1,2,2,1,1
363721,1,0,2,1,2,3
363882,2,0,2,-2,2,3
363907,3,0,2,2,2,3
363916,3,0,2,2,2,3
363934,2,1,2,2,1,2
364016,1,0,2,1,2,3
364025,1,1,2,1,1,2
364548,1,0,2,-2,2,3
364575,1,0,2,-2,2,3
364627,1,0,2,-2,2,3
364636,1,0,2,-2,2,3
364751,2,0,2,-2,2,3
364760,2,0,2,-2,2,3
364946,1,0,2,-2,2,3
364964,1,0,2,-2,2,3
365091,2,0,2,-2,2,3
365125,2,0,2,-2,2,3
365198,1,0,2,-2,2,3
365204,2,0,2,2,2,3
365213,1,0,2,-2,2,3
365240,1,0,2,-2,2,3
365374,1,0,2,-2,2,3
365383,1,0,2,-2,2,3
365480,1,0,2,-2,2,3
365505,1,0,2,-2,2,3
365693,2,0,2,-2,2,3
365763,1,0,2,-2,2,3
365824,2,0,2,-2,2,3
365833,2,0,2,-2,2,3
366003,4,0,2,2,2,3
366155,2,0,2,-2,2,3
366191,2,0,2,-2,2,3
366252,1,1,2,1,1,1
366261,3,0,2,2,2,3
366270,2,0,2,-2,2,3
366289,2,0,2,-2,2,3
366340,1,0,2,2,2,3
366368,3,0,2,2,2,3
366395,1,1,2,1,2,3
366401,1,0,2,1,2,3
366438,2,0,2,-2,2,3
366465,1,0,2,1,2,3
366535,3,0,2,2,2,3
366553,2,0,2,2,2,3
366571,4,0,2,2,2,3
366605,2,0,2,2,2,3
366623,1,0,2,-2,2,3
366632,1,0,2,-2,2,3
366711,1,1,2,1,1,3
367051,2,0,2,-2,2,3
367088,2,0,2,-2,2,3
367103,2,0,2,2,2,3
367112,2,0,2,-2,2,3
367158,2,0,2,-2,2,3
367334,2,0,2,-2,1,3
367361,2,0,2,2,2,3
367431,2,0,2,-2,2,3
367459,1,1,2,1,2,3
367875,1,0,2,-2,2,3
367884,3,0,2,2,2,3
367954,2,0,2,2,2,3
367972,1,0,2,-2,2,3
367981,2,0,2,-2,2,3
368036,2,0,2,-2,1,3
368230,2,0,2,-2,2,3
368364,1,0,2,-2,2,3
368407,1,0,2,-2,2,3
368443,2,0,2,2,2,3
368452,2,0,2,2,2,3
368540,2,0,2,-2,2,3
368629,2,0,2,-2,2,3
368647,1,0,2,-2,2,3
368771,3,0,2,-2,2,3
368832,2,0,2,-2,2,3
368911,1,0,2,1,2,3
369002,3,0,2,2,2,3
369109,1,0,2,-2,2,3
369400,2,0,2,-2,2,3
369419,1,0,2,-2,2,3
369446,2,0,2,-2,2,3
369455,2,0,2,2,2,3
369516,2,0,2,2,2,3
369659,3,1,2,2,2,3
369668,1,0,2,-2,2,3
369686,2,0,2,-2,2,3
369695,2,0,2,-2,2,3
369783,2,0,2,-2,2,3
369950,2,0,2,-2,2,3
371034,2,0,2,-2,2,3
371052,2,0,2,-2,2,3
371690,1,0,2,-2,2,3
371830,2,0,2,-2,2,3
371928,2,0,2,-2,2,3
371964,2,0,2,-2,2,3
372028,2,0,2,-2,2,3
372073,2,0,2,-2,2,3
372082,1,0,2,-2,2,3
372240,2,0,2,-2,2,3
372329,2,0,2,2,2,3
372356,2,0,2,-2,2,3
372462,2,0,2,-2,2,3
372718,3,0,2,-2,2,3
372921,2,0,2,2,2,3
373085,2,0,2,-2,2,3
373216,2,0,2,-2,2,3
373456,2,0,2,-2,2,3
373526,2,0,2,-2,2,3
373678,2,0,2,-2,2,3
373696,2,0,2,-2,2,3
373711,1,0,2,-2,2,3
373784,2,0,2,-2,2,3
374024,3,0,2,2,2,3
374316,2,0,2,-2,2,3
374343,2,0,2,-2,2,3
374574,2,0,2,-2,2,3
374592,1,0,2,-2,2,3
374990,2,0,2,-2,2,3
375106,2,0,2,-2,2,3
375230,4,0,2,2,2,3
375373,1,0,2,-2,2,3
375407,1,0,2,-2,2,3
375416,3,0,2,2,2,3
375540,2,0,2,-2,2,3
375568,1,0,2,-2,2,3
375656,1,0,2,-2,2,3
375683,1,0,2,-2,2,3
375726,1,0,2,-2,2,3
375939,2,0,2,-2,2,3
375966,1,0,2,-2,2,3
375984,2,0,2,-2,2,3
376224,2,0,2,2,2,3
376242,2,0,2,-2,2,3
376288,2,0,2,-2,2,3
376321,2,0,2,2,2,3
376330,2,0,2,2,2,3
376385,3,0,2,-2,2,3
376446,2,0,2,-2,2,3
376631,2,0,2,-2,2,3
376677,2,0,2,-2,2,3
376695,1,0,2,1,1,2
377111,3,0,2,2,2,3
377193,2,0,2,-2,2,3
377218,2,0,2,-2,2,3
377272,2,0,2,-2,2,3
377281,2,0,2,-2,2,3
377315,2,0,2,-2,2,3
377342,2,0,1,2,2,3
377449,2,0,2,2,2,3
377458,2,0,2,2,2,3
377485,1,0,2,-2,2,3
377546,2,0,2,2,2,3
377555,1,1,2,1,1,2
377564,1,1,2,1,1,3
377643,2,0,2,-2,2,3
377652,2,0,2,-2,2,3
377661,2,0,2,-2,2,3
377722,2,0,2,-2,2,3
377759,2,0,2,-2,2,3
378105,2,0,2,-2,2,3
378576,2,0,2,2,2,3
378886,2,0,2,-2,2,3
378956,2,0,2,-2,2,3
379621,1,0,2,-2,2,3
379746,2,0,2,-2,2,3
379782,2,0,2,-2,2,3
380067,2,0,2,-2,2,3
380359,1,0,2,2,2,3
380368,1,0,2,2,1,3
380377,1,0,2,2,1,1
380438,2,0,2,2,2,3
380465,2,0,2,2,2,3
381255,3,0,2,-2,2,3
381282,3,0,2,-2,2,3
381325,3,0,2,-2,2,3
381352,2,0,2,2,2,3
381361,2,0,2,-2,2,3
381370,2,0,2,-2,2,3
381404,2,0,2,-2,2,3
381459,4,0,2,2,2,3
381486,2,0,2,-2,2,3
381699,2,0,2,-2,2,3
381732,2,0,2,2,2,3
382258,1,0,2,-2,2,3
382416,1,0,2,-2,2,3
382461,2,0,2,-2,2,3
382780,2,0,2,-2,2,3
382911,1,0,2,1,1,1
382957,2,0,2,2,2,3
383020,2,1,2,2,2,3
383084,1,0,2,-2,2,3
383163,2,0,2,-2,2,3
383190,1,1,2,1,1,2
383279,2,0,2,-2,2,3
383297,2,0,2,-2,2,3
383312,1,0,2,-2,2,3
383330,1,0,2,-2,2,3
383367,1,0,2,-2,2,3
383464,2,0,2,-2,2,3
383525,1,0,2,-2,2,3
383765,2,0,2,-2,2,3
383792,2,0,2,-2,2,3
383996,1,0,2,1,2,3
384236,2,0,2,-2,2,3
384245,2,0,2,-2,2,3
384254,3,1,2,2,1,1
384306,3,1,2,2,2,3
384333,1,0,2,1,2,3
384342,1,1,2,1,2,3
384412,2,0,2,2,2,3
384421,3,0,2,2,1,1
385132,2,0,2,-2,2,3
385415,3,0,2,2,1,3
385503,2,0,2,2,2,3
385549,2,0,2,-2,2,3
385619,3,0,2,2,2,3
386153,3,0,2,2,2,3
386472,3,0,2,2,2,3
387925,2,0,2,-2,2,3
388520,4,0,2,1,2,3
388663,2,0,2,-2,2,3
389860,1,0,2,-2,2,3
390905,1,0,2,-2,2,3
391005,2,0,2,-2,2,3
391546,2,0,2,-2,2,3
391759,2,0,2,-2,2,3
392257,2,0,2,-2,2,3
392354,3,0,2,2,2,3
392415,2,0,2,-2,2,3
393524,2,0,2,-2,2,3
393649,2,0,2,-2,2,3
393861,2,0,2,-2,2,3
395362,1,0,2,1,2,3
395690,2,0,2,-2,2,3
397942,2,0,2,-2,2,3
399212,1,0,2,1,2,3
399869,2,0,2,2,2,3
399911,3,1,2,2,1,1
400080,2,0,2,-2,2,3
400187,2,0,2,-2,2,3
400558,2,0,2,2,2,3
401223,4,0,2,2,2,3
401250,3,0,2,2,2,3
401481,2,0,2,-2,2,3
401764,2,0,2,-2,2,3
402563,2,0,2,-2,2,3
402776,2,0,2,2,2,3
402800,2,0,2,-2,2,3
403469,1,0,2,1,2,3
403478,1,0,2,1,2,3
403487,1,0,2,1,2,3
404037,2,0,2,-2,2,3
404055,2,0,2,-2,2,3
404222,3,0,2,2,1,3
404338,2,1,2,2,2,3
404426,1,0,2,1,2,3
404480,1,-2,-2,-2,-2,-2
404684,2,0,2,-2,2,3
404718,3,0,2,-2,2,3
404806,2,0,2,2,2,3
404912,2,0,2,-2,2,3
404994,2,0,2,2,1,1
405012,2,0,2,-2,2,3
405058,3,0,2,2,1,1
405076,2,0,2,-2,2,3
405854,4,0,2,2,1,2
405872,1,0,2,1,2,3
405997,2,0,2,2,2,3
406024,2,0,2,-2,2,3
406033,2,0,2,-2,2,3
406149,2,0,2,-2,2,3
406325,1,0,2,-2,2,3
406361,1,0,2,-2,2,3
406413,2,0,2,-2,2,3
406422,1,0,2,-2,2,3
406486,2,0,2,-2,2,3
406547,3,0,2,2,2,3
407090,2,0,2,-2,2,3
407142,2,0,2,-2,2,3
407151,2,0,2,-2,2,3
407179,2,0,2,-2,2,3
407355,2,0,2,-2,2,3
407391,2,0,2,-2,2,3
407407,2,0,2,-2,2,3
407425,2,0,2,-2,2,3
407434,2,0,2,-2,2,3
407461,1,0,2,-2,2,3
407470,2,0,2,-2,2,3
407489,1,0,2,-2,2,3
407513,1,0,2,-2,2,3
407522,1,0,2,-2,2,3
407568,2,0,2,-2,2,3
407577,1,0,2,-2,2,3
407595,1,0,2,-2,2,3
407610,4,0,2,2,2,3
407629,3,0,2,2,2,3
407683,2,0,2,-2,2,3
407708,2,0,2,-2,2,3
407735,2,0,2,-2,2,3
407832,1,0,2,-2,2,3
408066,2,0,2,-2,2,3
408163,2,0,2,-2,2,3
408385,2,0,2,-2,2,3
408729,2,0,2,2,2,3
408844,2,0,2,2,2,3
408862,2,0,2,-2,2,3
409032,2,0,2,-2,2,3
409120,1,0,2,-2,2,3
409193,2,0,2,-2,2,3
409254,3,0,2,2,2,3
409315,1,1,2,1,2,3
409379,1,-2,-2,-2,-2,-2
409537,1,0,2,-2,2,3
409591,1,0,2,-2,2,3
409616,3,1,2,2,2,1
409698,1,1,2,1,1,2
410797,2,0,2,-2,2,3
410964,2,0,2,-2,2,3
411684,2,0,2,-2,2,3
411754,3,0,2,2,2,3
412173,3,0,2,-2,2,3
412535,1,0,2,-2,2,3
412544,2,0,2,-2,2,3
412599,3,0,2,2,2,3
413176,1,0,2,-2,2,3
413413,2,0,1,2,2,3
413617,3,0,2,2,2,3
413626,1,0,2,2,2,3
413680,2,0,2,-2,2,3
413778,2,0,2,-2,2,3
413820,2,0,2,-2,2,3
413893,2,0,2,-2,2,3
413945,2,0,2,-2,2,3
413972,2,0,2,-2,2,3
414063,2,0,2,-2,2,3
414124,2,0,2,-2,2,3
414461,2,0,2,2,2,3
414489,2,0,2,-2,2,3
414540,2,0,2,-2,2,3
414595,2,0,2,2,2,3
414823,3,1,2,2,1,2
414869,2,0,2,-2,2,3
414878,3,0,2,2,2,3
414911,1,0,2,1,2,3
414939,2,0,2,-2,2,3
414966,4,0,2,2,2,3
415039,2,0,2,-2,2,3
415057,2,0,2,-2,2,3
415987,2,0,2,-2,2,3
416458,2,0,2,-2,2,3
416801,1,0,2,1,2,3
417008,2,0,2,-2,2,3
417062,2,0,2,-2,2,3
417105,1,0,2,-2,2,3
417123,1,0,2,-2,2,3
417248,1,0,2,-2,2,3
417275,1,0,2,-2,2,3
417327,3,0,2,2,2,3
417381,2,0,2,-2,2,3
417442,1,0,2,-2,2,3
417503,2,0,2,-2,2,3
417600,2,0,2,-2,2,3
417628,1,0,2,-2,2,3
417637,1,0,2,-2,2,3
417646,1,0,2,-2,2,3
417655,1,0,2,-2,2,3
417682,1,0,2,-2,2,3
417716,1,0,2,-2,2,3
417725,2,0,2,-2,2,3
417734,3,0,2,2,2,3
417752,4,0,2,2,1,3
417831,1,0,2,-2,2,3
417840,2,0,2,-2,2,3
417868,1,0,2,-2,2,3
417886,1,0,2,2,2,3
417910,1,0,2,2,2,3
417983,1,0,2,-2,2,3
417992,1,0,2,-2,2,3
418001,1,0,2,-2,2,3
418010,1,0,2,-2,2,3
418029,1,0,2,-2,2,3
418038,1,0,2,-2,2,3
418056,1,0,2,-2,2,3
418065,1,0,2,-2,2,3
418083,1,0,2,-2,2,3
418126,3,0,2,2,2,3
418171,2,0,2,-2,2,3
418199,1,0,2,-2,2,3
418205,1,0,2,-2,2,3
418223,1,0,2,2,2,3
418250,1,0,2,-2,2,3
418269,2,0,2,-2,2,3
418278,1,0,2,-2,2,3
418296,1,0,2,-2,2,3
418302,1,0,2,-2,2,3
418320,1,0,2,-2,2,3
418348,1,0,2,-2,2,3
418357,1,0,2,-2,2,3
418409,1,0,2,-2,2,3
418427,1,0,2,-2,2,3
418445,1,0,2,-2,2,3
418454,1,0,2,-2,2,3
418481,1,0,2,-2,2,3
418515,1,0,2,-2,2,3
418524,1,0,2,-2,2,3
418533,1,0,2,-2,2,3
418542,1,0,2,-2,2,3
418560,1,0,2,-2,2,3
418588,1,0,2,-2,2,3
418612,1,0,2,-2,2,3
418658,2,0,2,-2,2,3
418764,2,0,2,-2,2,3
418773,2,0,2,-2,2,3
418782,2,0,2,2,2,3
418889,2,0,2,-2,2,3
418913,2,0,2,-2,2,3
418968,2,0,2,-2,2,3
419031,1,0,2,2,2,3
419095,1,0,2,-2,2,3
419183,2,0,2,2,2,3
419217,2,0,2,-2,2,3
419226,1,0,2,-2,2,3
419235,2,0,2,-2,2,3
419244,2,0,2,-2,2,3
419253,2,0,2,-2,2,3
419280,2,0,2,-2,2,3
419332,1,0,2,-2,2,3
419341,2,0,2,2,2,3
419420,1,0,2,-2,2,3
419484,1,0,2,-2,2,3
419633,2,0,2,-2,2,3
419703,2,0,2,2,2,3
419712,2,0,2,2,2,3
419721,2,0,2,2,2,3
420024,2,0,2,2,2,3
420042,2,0,2,2,2,3
420130,2,0,2,-2,2,3
420246,3,0,2,2,2,3
420255,2,0,2,-2,2,3
420325,3,0,2,2,1,1
420343,2,0,2,-2,2,3
420370,2,0,2,-2,2,3
420398,1,1,2,1,2,3
420431,1,0,2,1,2,3
420440,1,0,2,1,2,3
420468,1,0,2,-2,2,3
420538,1,0,2,1,2,3
420556,1,0,2,1,2,3
420705,3,0,2,2,2,3
420723,1,0,2,1,2,3
420802,1,-2,-2,-2,-2,-2
420981,3,0,2,-2,2,3
421513,2,0,2,-2,2,3
421610,2,0,2,-2,2,3
421665,2,0,2,-2,2,3
421708,2,0,2,2,2,3
421717,1,0,2,-2,2,3
421771,2,0,2,-2,2,3
421832,2,0,2,2,1,3
421841,2,0,2,2,2,3
421878,2,0,2,2,2,3
421896,2,0,2,-2,2,3
422020,2,0,2,-2,2,3
422695,2,0,2,-2,2,3
422835,2,0,2,-2,2,3
423120,2,0,2,-2,2,3
423397,2,0,2,-2,2,3
423412,2,0,2,-2,2,3
423643,3,0,2,2,1,3
423652,1,0,2,1,2,3
425250,2,0,2,-2,2,3
425986,2,0,2,2,2,3
426314,3,0,2,2,2,3
427308,4,0,2,-2,2,3
427335,2,0,2,-2,2,3
427894,3,0,2,-2,2,3
427973,2,0,2,2,2,3
427982,2,0,2,2,2,3
427991,1,0,2,-2,2,3
428000,2,1,2,2,2,3
428019,1,0,2,-2,2,3
428055,2,0,2,-2,2,3
428125,2,0,2,-2,2,3
428143,2,0,2,-2,2,3
428170,2,0,2,2,2,3
428259,4,0,2,2,2,3
428392,1,0,2,1,2,3
428426,1,-2,-2,-2,-2,-2
428453,1,-2,-2,-2,-2,-2
429012,2,0,2,-2,1,3
429085,2,0,2,2,2,3
429094,2,1,2,2,2,3
429128,3,0,2,2,2,3
430184,2,0,2,2,2,3
430218,2,0,2,-2,2,3
430227,2,0,2,-2,2,3
430245,2,0,2,-2,2,3
430306,3,0,2,-2,2,3
430403,2,0,2,-2,2,3
430485,2,0,2,2,2,3
430564,2,0,2,-2,2,3
430582,2,0,2,-2,2,3
430670,3,0,2,1,2,3
430704,2,0,2,2,2,3
430795,1,0,2,-2,2,3
430883,1,0,2,2,2,3
430908,1,0,2,-2,2,3
430935,2,0,2,2,2,3
430971,1,0,2,-2,2,3
431017,1,0,2,-2,2,3
431071,2,0,2,-2,2,3
431099,2,0,2,-2,2,3
431105,1,0,2,-2,2,3
431123,2,0,2,-2,2,3
431141,2,0,2,-2,2,3
431169,1,0,2,-2,2,3
431187,1,0,2,-2,2,3
431196,1,0,2,-2,2,3
431266,1,0,2,-2,2,3
431275,1,0,2,-2,2,3
431284,2,0,2,-2,2,3
431558,1,0,2,-2,2,3
431600,4,0,2,2,2,3
431716,1,0,2,-2,2,3
431929,3,0,2,2,2,3
431983,3,0,2,2,1,1
432117,2,0,2,-2,2,3
432144,1,-2,-2,-2,-2,-2
432223,2,0,2,2,2,3
432269,3,0,2,-2,2,3
432348,3,0,2,2,2,3
432384,2,0,2,2,2,3
432524,3,0,2,2,1,1
433004,2,0,2,2,2,3
433013,2,0,2,-2,2,3
433040,1,0,2,-2,2,3
433068,1,0,2,-2,2,3
433101,2,0,2,-2,2,3
433138,1,0,2,-2,2,3
433174,1,0,2,2,2,3
433387,3,0,1,2,2,3
433420,2,0,2,2,1,1
433536,3,0,2,2,2,3
433660,1,1,2,1,1,2
434016,1,0,2,2,1,2
434061,1,0,2,2,2,3
434140,2,0,2,-2,2,3
434159,2,0,2,-2,2,3
434274,2,0,2,-2,2,3
434283,2,0,2,-2,2,3
434292,2,0,2,-2,2,3
434308,2,0,2,-2,2,3
434344,2,0,2,-2,2,3
434362,3,0,2,-2,2,3
434432,2,0,2,2,2,3
434441,2,1,2,2,2,3
434469,2,0,2,-2,2,3
434496,2,0,2,-2,2,3
434539,3,0,2,2,2,3
434584,1,0,2,2,1,2
434672,1,1,2,1,2,3
434715,2,0,2,2,2,3
434751,3,0,2,2,2,3
434821,2,0,2,-2,2,3
434830,2,0,2,-2,2,3
434900,3,0,2,2,2,3
434937,4,0,2,2,1,1
435000,1,0,2,1,2,3
436003,2,0,2,-2,2,3
436030,2,0,2,-2,2,3
436100,2,0,2,-2,2,3
436261,2,0,2,2,2,3
436304,1,0,2,2,2,3
436429,2,0,2,-2,2,3
436553,2,0,2,2,2,3
436599,2,0,2,2,2,3
436614,4,0,2,2,1,1
436632,2,0,2,-2,2,3
436641,2,0,2,-2,2,3
436650,2,0,2,-2,2,3
436775,2,0,2,-2,2,3
436818,1,1,2,1,2,3
436827,1,1,2,1,2,3
436836,1,1,2,1,1,3
437097,2,0,2,2,2,3
437103,1,0,2,1,2,3
437237,3,0,2,-2,2,3
437316,4,1,2,2,2,3
437325,4,0,2,2,2,3
437556,2,0,2,-2,2,3
437608,2,0,2,-2,2,3
437635,2,0,2,-2,2,3
437705,3,0,2,-2,2,3
437723,3,0,2,-2,2,3
437732,3,0,2,-2,2,3
437750,2,0,2,2,2,3
437769,2,0,2,-2,2,3
437778,2,0,2,-2,2,3
437857,2,0,2,-2,2,3
437936,2,0,2,-2,2,3
438151,3,0,2,2,2,3
438179,2,0,2,-2,2,3
438221,2,0,2,-2,2,3
438258,2,0,2,-2,2,3
438285,2,0,2,-2,2,3
438337,2,0,2,-2,2,3
438498,2,0,2,2,2,3
438504,2,0,2,-2,2,3
438586,2,0,2,2,2,3
438665,1,-2,-2,-2,-2,-2
438674,2,0,2,-2,2,3
438708,1,0,2,1,2,3
438735,2,0,2,2,2,3
438869,3,0,2,2,2,3
438984,2,0,2,-2,2,3
439020,2,1,2,2,2,3
439118,2,0,2,-2,2,3
439154,1,-2,-2,-2,-2,-2
439190,1,1,2,1,2,3
439288,3,1,2,2,1,2
439367,3,0,2,-2,2,3
439394,2,0,2,2,2,3
439446,3,1,2,2,2,3
439455,2,0,2,2,2,3
439473,2,0,2,-2,2,3
439491,2,0,2,-2,2,3
439507,2,0,2,-2,2,3
439570,3,0,2,-2,2,3
439622,1,0,2,-2,2,3
439668,2,0,2,-2,2,3
439686,3,0,2,-2,2,3
439701,4,1,2,2,2,3
439738,2,0,2,2,2,3
439747,2,0,2,-2,2,3
439774,2,0,2,-2,2,3
439783,3,0,2,2,2,3
439792,2,0,2,2,2,3
439817,4,1,2,2,2,3
439844,2,0,2,-2,2,3
439862,4,0,2,2,1,3
439871,2,0,2,-2,2,3
439899,4,1,2,2,1,1
439914,2,0,2,2,2,3
439932,2,0,2,-2,2,3
439969,2,0,2,2,2,3
439996,2,0,2,-2,2,3
440004,3,0,2,2,2,3
440031,3,0,2,2,2,3
440059,2,0,2,2,2,3
440101,2,0,2,-2,2,3
440138,3,-2,-2,-2,-2,-2
440217,1,0,2,-2,2,3
440226,2,0,2,-2,2,3
440262,2,0,2,-2,2,3
440271,3,0,2,2,2,3
440396,4,0,2,2,2,3
440402,1,1,2,1,2,3
440651,3,0,2,2,2,3
440730,1,0,2,-2,2,3
440749,2,0,2,2,2,3
440776,2,0,2,2,2,3
440794,4,0,2,2,2,3
440819,2,1,2,2,2,3
440828,1,1,2,1,1,2
440855,2,0,2,-2,2,3
440916,1,1,2,1,2,3
440989,2,0,2,-2,2,3
441025,2,0,2,-2,2,3
441052,2,0,2,-2,2,3
441070,1,0,2,2,2,3
441104,3,0,2,2,2,3
441131,3,0,2,2,2,3
441168,2,0,2,-2,2,3
441210,1,0,2,-2,2,3
441229,2,0,2,2,2,3
441238,3,0,2,2,1,3
441256,2,0,2,-2,2,3
441371,3,0,2,-2,2,3
441380,2,0,2,-2,2,3
441414,1,0,2,-2,2,3
441423,2,0,2,-2,2,3
441487,3,0,2,2,2,3
441496,2,0,2,2,2,3
441502,2,0,2,-2,2,3
